id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19102725,Twin room for 2 Pax@near Mongkok MTR,31113999,Selena,,Yau Tsim Mong,22.322037224157185,114.16746767641482,Private room,353,1,67,2018-11-08,3.96,43,268
19102886,"☆2-Rm Apartment - convenient, family-friendly☆",4127290,Stephen,,Central & Western,22.284175091657033,114.13259229086529,Entire home/apt,854,7,0,,,2,140
19103009,Family room for 4 travelers@Mongkok,31113999,Selena,,Yau Tsim Mong,22.32228557664627,114.16831611561553,Private room,400,1,52,2018-11-09,3.05,43,268
19103377,Comfy Triple room- 2 MIN to Mongkok MTR,31113999,Selena,,Yau Tsim Mong,22.321288384190908,114.16788518868843,Private room,400,1,71,2018-10-01,4.08,43,281
19103470,clean & cozy rm for 2 in Mong kok (No window),31113999,Selena,,Yau Tsim Mong,22.322260459231718,114.16786979073136,Private room,251,1,54,2018-10-23,3.41,43,265
19103590,"Cosy Apt@Mongkok City Centre, 2 min MTR(No window)",31113999,Selena,,Yau Tsim Mong,22.322876985515794,114.16944534982284,Private room,251,1,6,2017-12-10,0.34,43,277
19103687,Twin Room (2 Guests) Near Mongkok MTR,31113999,Selena,,Yau Tsim Mong,22.321274907803303,114.16924480583518,Private room,353,1,18,2018-06-16,1.06,43,282
19104118,Bright & spacious apartment in Discovery Bay.,60855874,Antonia,,Islands,22.30146578954863,114.012595413964,Entire home/apt,791,2,58,2018-11-03,3.59,1,88
19105506,#9 Cozy one bedroom Serviced Apartment in Soho,38341567,Carmen,,Central & Western,22.28298943928598,114.1523394781795,Entire home/apt,799,1,12,2018-10-29,0.86,5,69
19105533,"Bright, airy comfortable 1-bedroom apartment",43399557,Alex,,Islands,22.30356263318615,114.01098099300391,Entire home/apt,799,2,4,2018-06-07,0.24,1,231
19112092,Chic cosy apartment in Sheung Wan,133534736,Angie,,Central & Western,22.28615511514495,114.1517231249182,Entire home/apt,697,3,17,2018-09-19,1.00,1,0
19112990,上水最豪華小區御皇庭大房,32668961,Terry,,North,22.495520073575452,114.12762631639237,Private room,478,1,0,,,1,0
19114726,A7.MTR Tsim Sha Tsui station/individual washroom,130857174,Ellen,,Yau Tsim Mong,22.293377063496465,114.17902490725024,Private room,227,1,18,2018-10-08,1.89,31,140
19114727,A8.Backpackers | MTR Tsim Sha Tsui Station,130857174,Ellen,,Yau Tsim Mong,22.291168543646773,114.17847477386009,Private room,227,1,9,2018-10-26,0.62,31,137
19114739,A6.Tsim Sha Tsui MTR Station/Backpackers/Separate,130857174,Ellen,,Yau Tsim Mong,22.29802681804343,114.17305660774126,Private room,227,1,22,2018-10-12,2.44,31,140
19124009,Ideal Home for 6+ #TST #MTR #Harbourcity,2441530,Sean,,Yau Tsim Mong,22.29563510222271,114.17124993563621,Entire home/apt,885,28,0,,,9,47
19124135,"Exquisite 5 star Private Ensuite
Prime Location",45497420,Dani,,Yau Tsim Mong,22.29875826273122,114.17354461252185,Private room,478,2,4,2018-10-23,0.27,3,320
19124338,Soho Studio,26087848,Shane,,Central & Western,22.281759735375623,114.15342332361207,Entire home/apt,360,3,2,2017-07-08,0.12,1,0
19126630,Spacious modern studio (very close to Central),30486172,Josh,,Central & Western,22.284128262122366,114.1478166991174,Entire home/apt,650,3,1,2017-07-24,0.06,1,0
19132194,Nice view double bed room for single or couple,25669888,John,,Yau Tsim Mong,22.31755111203015,114.16853938294612,Private room,400,28,4,2018-10-25,0.34,11,316
19140796,"Business ready, large, new apartment in Lohas Park",95365928,Charly,,Sai Kung,22.295570507786437,114.27388917942079,Entire home/apt,948,5,31,2018-10-22,1.88,2,88
19142444,B7.Safe and clean|The transportation is convenient,130857174,Ellen,,Yau Tsim Mong,22.29390092769971,114.17842115848515,Private room,227,1,2,2018-06-02,0.32,31,150
19142445,B6.Tsim Sha Tsui MTR Station 1 minute walk@Safe,130857174,Ellen,,Yau Tsim Mong,22.29408771407824,114.17823559239798,Private room,227,1,30,2018-10-19,1.92,31,143
19143337,"1min Tsim Sha Tsui MTR, Double w Private bathroom",33079133,Jason,,Yau Tsim Mong,22.298535512522474,114.17106797705337,Private room,407,2,58,2018-10-08,3.69,6,0
19144328,B8.尖沙咀地铁站步行一分钟@空调@免费wifi@入住1-2人@经济实惠,130857174,Ellen,,Yau Tsim Mong,22.297517270339384,114.17326392870298,Private room,227,1,5,2018-07-31,0.34,31,151
19144673,Wan Chai Apartment in a 5th floor (No elevator),26743112,Ignacio,,Wan Chai,22.279369737254868,114.17603510572852,Entire home/apt,345,5,9,2018-09-07,0.55,1,0
19144861,"D8.Nathan Road, Tsim Sha Tsui@Downtown city center",130857174,Ellen,,Yau Tsim Mong,22.294599392152364,114.17854835059487,Private room,823,1,0,,,31,140
19146771,D7.24 hour security surveillance lens,130857174,Ellen,,Yau Tsim Mong,22.298262643680893,114.17135922475586,Private room,823,1,7,2018-07-15,0.49,31,140
19148012,D9.Safe and clean@air conditioning@elevator,130857174,Ellen,,Yau Tsim Mong,22.294407584644734,114.17867009591635,Private room,823,1,2,2018-05-03,0.25,31,139
19148738,D6.Shopping+Food+MTR Tsim Sha Tsui Station 1-min,130857174,Ellen,,Yau Tsim Mong,22.294272975819062,114.17847249074656,Private room,783,1,3,2018-09-24,0.20,31,140
19149459,Spacious flat >100m2 + Rooftop in Mid-Levels West,6169168,Jb,,Central & Western,22.282800253565334,114.14556750724621,Entire home/apt,1849,4,0,,,1,0
19150834,"Double Rm & balcony, 1 min from MTR, Eng/한국어/中文 35",123954370,Juliet,,Yau Tsim Mong,22.298086789997697,114.17130309370361,Private room,454,1,139,2018-10-29,8.18,11,109
19153273,"Cosy, Bright and Warm@ Jodan MTR, Family or Group",48820314,Cathy,,Yau Tsim Mong,22.304887889729198,114.17015691419225,Entire home/apt,901,1,63,2018-09-24,3.64,3,35
19155121,House of Nomad,117532859,Adam,,Kwun Tong,22.29596057458896,114.2358770224438,Private room,290,30,38,2018-08-12,2.25,2,257
19157789,Luxury 2-Bedroom Suite Sea View 红磡海景酒店公寓2室高档公寓整租,60573623,Faye,,Kowloon City,22.30052805668273,114.1878434829211,Entire home/apt,1073,1,0,,,2,0
19162042,Luxury serviced apartment in Wanchai/Causeway Bay,27473079,Will,,Wan Chai,22.27941159555483,114.18056274023819,Entire home/apt,901,3,1,2017-12-31,0.09,1,0
19163897,"J&B's Cozy Room2
@Causeway Bay",134016093,J&B,,Wan Chai,22.277311978698595,114.18777978127592,Private room,400,1,119,2018-11-04,6.92,4,142
19164124,Best location - Escalator SoHo Central 2 beds,133483946,Angel,,Central & Western,22.280772469776878,114.15094869501816,Entire home/apt,877,2,22,2018-10-16,1.28,1,30
19168322,❤Newly & Bright & Cozy Apt—1min from MTR獨立單身公寓,37031267,Michelle&May,,Yau Tsim Mong,22.29697467476504,114.1738323213394,Entire home/apt,517,1,68,2018-10-24,4.07,9,325
19169444,"HKLF38-B Kowloon,Mongkok,Cozy apt,Center,AC,lift",39890192,Laura,,Yau Tsim Mong,22.31967033293496,114.17250303402474,Entire home/apt,932,1,59,2018-10-28,3.44,16,39
19171532,全新電視雪椻傢俬梳化及床齊備,23896166,Nelson,,Wan Chai,22.280743126466806,114.18253738775185,Entire home/apt,321,1,0,,,1,0
19176913,1分鐘直達銅鑼灣地鐵! Comfortable studio for 2,114247254,Henry,,Wan Chai,22.279173780277677,114.18449863634538,Entire home/apt,353,1,95,2018-10-27,5.79,3,21
19184804,"Party? Work? Art? 1 BR Apartment, Central, Soho",4083163,Martin,,Central & Western,22.282663383291275,114.15189546618612,Entire home/apt,494,1,65,2018-11-06,3.85,1,79
19186669,Studio with private roof garden in Central,39333703,Mhairi,,Central & Western,22.283223833334116,114.15515310866613,Entire home/apt,697,2,2,2017-07-31,0.12,1,0
19186985,Loplus@Hennessy Serviced Apartments Wanchai 669'sf,120049791,Paulus,,Wan Chai,22.279401177450353,114.17923465407101,Private room,1387,30,0,,,9,358
19193323,My Kowloon 3BRs 2min MTR 九龍地鐵3房住8人,18741935,Emm,,Yau Tsim Mong,22.30601360909357,114.17091234340107,Entire home/apt,1214,1,43,2018-11-10,2.82,7,259
19199309,"Sunny, convenient, Happy Valley family flat!",8150110,Alison,,Wan Chai,22.27049886512542,114.18636295431999,Entire home/apt,799,5,0,,,1,0
19207592,跑马地精致禅风 - 步行至铜锣湾,61427625,Belle,,Wan Chai,22.266728576008266,114.18843349400333,Private room,603,1,0,,,1,0
19210650,Mercer Luxury Studio *3A,14861546,Tane Residence,,Central & Western,22.286160098696733,114.15237519615565,Entire home/apt,674,60,0,,,87,312
19210850,Mercer Luxury Studio *5B,14861546,Tane Residence,,Central & Western,22.284335133148204,114.15261493639893,Entire home/apt,807,60,0,,,87,275
19213844,Cozy and convenient home near Time Square HK,31766138,Jeremy,,Wan Chai,22.279662139843694,114.18368961830379,Entire home/apt,1496,2,41,2018-11-03,2.58,2,133
19215198,Stylish & Cozy 3 Bedroom next to Tsim Sha Tsui !!,25665568,Mary,,Yau Tsim Mong,22.306325179600265,114.16965183644372,Entire home/apt,1026,4,47,2018-10-04,2.90,12,141
19217436,Design Penthouse w/ private roof terrace,2301938,Nora,,Central & Western,22.2887191485526,114.14592065045083,Entire home/apt,1402,1,0,,,1,0
19220298,Private Room in tranquil Mongkok apartment,18800820,Edwin,,Yau Tsim Mong,22.31578368100844,114.17197664279311,Private room,353,2,23,2017-10-29,1.36,1,0
19227011,Above the roofs of Hong Kong,53119859,Ulli,,Central & Western,22.285115789524276,114.14067690495706,Private room,533,1,25,2018-10-26,2.01,1,24
19231046,Wing Lok 78 Luxury Studio *1A,14861546,Tane Residence,,Central & Western,22.286893650244668,114.15201892346789,Entire home/apt,697,60,0,,,87,73
19232560,Cozy with green views,27872145,Luz,,Sham Shui Po,22.332039775740963,114.1666904322969,Entire home/apt,697,7,2,2017-08-25,0.13,1,0
19234098,Grand Garden,47813550,Abdel,,Eastern,22.2807314526885,114.22416797865226,Entire home/apt,1496,3,0,,,1,0
19236155,"J&B's Cozy Room1
@Causeway Bay",134016093,J&B,,Wan Chai,22.27796736004696,114.18806535871177,Private room,400,1,91,2018-10-26,5.64,4,134
19236416,Lovely Little Seaview Getaway,630702,Preston,,Islands,22.21232030180534,114.0299649209543,Entire home/apt,854,1,29,2018-10-28,1.87,1,39
19236760,A Contemporary Architect's Sunny Home in Hong Kong,3846720,Jason,,Yau Tsim Mong,22.30059906474965,114.17600369573611,Private room,400,2,0,,,1,0
19239399,Beautiful waterfront 1BR apartment in Stanley,58781858,Mark,,Southern,22.216886192500645,114.21350948753343,Entire home/apt,752,2,25,2018-10-22,1.54,1,0
19239471,That awesome place,62334794,Tatie Titelle,,Central & Western,22.28388465394366,114.15226966503847,Entire home/apt,603,3,1,2017-07-16,0.06,1,0
19240248,Photo shooting scene,1536354,Tin,,Islands,22.283915458887204,114.03965216364027,Entire home/apt,501,1,0,,,1,0
19241214,15F Tanford Western style 2 bedroom apartment,30670034,Travina,,Islands,22.29408600519637,113.95208999139489,Entire home/apt,760,28,0,,,8,257
19249207,46E Tanford Western Style 2 bedroom apartment,30670034,Travina,,Islands,22.294212758471566,113.95219794018362,Entire home/apt,854,28,0,,,8,313
19249367,Spacious comfy room in Sheung Wan,102468231,Siobhan,,Central & Western,22.2861786714777,114.14740837001006,Private room,259,5,0,,,1,0
19250453,E6501 Tanford Western style 2 Bedroom apartment,30670034,Travina,,Islands,22.291665186357065,113.95039000783306,Entire home/apt,783,28,0,,,8,257
19254271,Spacious Penthouse with private BBQ rooftop,11932018,Sebastian,,Yau Tsim Mong,22.318077840747993,114.17086291002154,Entire home/apt,783,2,21,2018-10-28,1.33,1,0
19254503,金冠大廈單人房+有私人設浴室 in Golden Crown Court -Single Room,28730857,Mendy,,Yau Tsim Mong,22.29839020026014,114.1716555841991,Private room,259,1,12,2018-09-09,0.74,6,214
19254505,600 sqft apartment near the CUHK & Science Park,134810655,Ali,,Sha Tin,22.42116098148962,114.20038409492899,Entire home/apt,595,2,14,2018-07-22,0.89,1,166
19261685,Lovely Seaview apartment,117778806,Chloe,,Yau Tsim Mong,22.319833356063356,114.15685814545229,Private room,799,1,0,,,1,0
19262784,New & cosy modern 1BR 4pax 1min walk MTR,134194829,Zoé,,Yau Tsim Mong,22.305199521769847,114.17285209701781,Entire home/apt,439,1,103,2018-11-05,6.01,1,321
19273966,"Cozy studio in Causeway Bay 明亮而温暖的铜锣湾房间,近时代广场,希慎广场",33554851,Queenie,,Wan Chai,22.279453431429655,114.1847481858777,Private room,392,1,4,2018-08-05,0.58,1,0
19274669,Sweet❤Home @ Kowloon TST,23988619,Niki,,Yau Tsim Mong,22.296193878310042,114.17272984667271,Entire home/apt,799,1,20,2018-07-29,1.20,3,79
19276012,A Lovely double bed sleep max 4 next to MTR,31562397,Steffy,,Yau Tsim Mong,22.31948087063463,114.16935600311204,Private room,548,1,43,2018-10-30,2.72,2,0
19277006,"A Rare, Refined Pied-a-Terre in Mid Levels",134999376,Chad,,Central & Western,22.280959731962465,114.15047986090761,Entire home/apt,1199,3,24,2018-11-06,1.60,1,108
19277149,#5 Cozy Triple Room for 3 person,131465801,RoCky,,Yau Tsim Mong,22.298026372469224,114.17276457042239,Private room,556,1,73,2018-11-08,4.27,12,71
19279525,Efficient Room with Loft Bed + Large Work Space,5416354,Blaine,,Islands,22.292538605761134,113.94768384065577,Private room,321,1,82,2018-11-05,5.13,1,102
19284452,香港寫照,107001454,Yc,,Tsuen Wan,22.366075550239227,114.06279097721259,Entire home/apt,603,1,0,,,1,0
19284945,單人房 共用浴室 (特惠月租) 九龍旺角,30098437,Dragon Hostel,,Yau Tsim Mong,22.32044602231283,114.16972272539591,Private room,149,28,3,2018-06-14,0.21,52,332
19285102,#7 Cozy Twin beds at TST for 2 PAX,131465801,RoCky,,Yau Tsim Mong,22.29729321464416,114.17183492840131,Private room,439,1,92,2018-11-09,5.37,12,89
19286054,Stylish Modern Open Kitchen 2 BR Wan Chai!!,135056940,Sam,,Wan Chai,22.280213826755553,114.17853254741799,Entire home/apt,854,4,59,2018-11-07,3.49,6,26
19296595,Mercer Luxury Studio *2A,14861546,Tane Residence,,Central & Western,22.28467711102451,114.15127172136357,Entire home/apt,658,60,0,,,87,318
19297971,☆☆ City Core 2BR Apartment,34022648,Nick,,Yau Tsim Mong,22.300191480721494,114.17375091843178,Entire home/apt,799,1,54,2018-10-22,3.24,7,85
19298018,"Bright, airy flat in SYP",9318528,Catherine,,Central & Western,22.28549538420524,114.1406562127977,Private room,447,5,5,2018-10-15,0.31,1,284
19298436,Special price - Single room in Causeway Bay,135151107,敏,,Wan Chai,22.278892124009047,114.18364503311784,Private room,251,1,3,2017-11-05,0.19,2,0
19298937,Cozy Room in Sai Ying Pun / HKU,40636046,Philippine,,Central & Western,22.28582447621084,114.1374490658308,Private room,353,3,1,2017-12-17,0.09,1,0
19299838,本月优惠-铜锣湾地鐡站獨立房間大床,135151107,敏,,Wan Chai,22.27964004252477,114.1834505489272,Private room,282,1,9,2017-12-10,0.55,2,0
19309633,Most Convenient Quiet Apt TST,2441530,Sean,,Yau Tsim Mong,22.29860512351571,114.17272466673533,Entire home/apt,1269,28,0,,,9,0
19317303,New room in Causeway Bay and Wanchai,6603953,Jessica,,Wan Chai,22.278626881419918,114.17782536202469,Private room,494,2,0,,,1,0
19317446,Cozy & Spacious Apt in MongKok (2min from MTR),135303955,Sharon,,Yau Tsim Mong,22.320837146776064,114.17189247513186,Entire home/apt,603,1,1,2017-06-28,0.06,1,0
19319128,L'etoile de Mer 海の星宿 Seaview Grand Deluxe Cabin,133042675,L'Etoile,,Wan Chai,22.281056658839244,114.18291935720956,Shared room,219,1,7,2018-10-04,0.42,2,168
19319140,L'etoile de Mer 海の星宿 Seaview Grand Female Cabin,133042675,L'Etoile,,Wan Chai,22.28115500410315,114.18368094599052,Shared room,219,1,1,2017-06-29,0.06,2,170
19320909,"Mongkok Apt with sky lounge, par, gym, and pool",107633649,Cathy,,Yau Tsim Mong,22.318205149140073,114.17167247486816,Entire home/apt,1199,1,15,2018-11-05,0.88,7,341
19323111,1 BR quiet and bright apartment,11194156,Clémence,,Central & Western,22.285204602284715,114.14805458475035,Entire home/apt,603,2,3,2018-04-03,0.22,1,0
19324687,榻榻米空间+会展中心+福田口岸地铁口100米,34110792,Cecilia,,Yuen Long,22.516857576938936,114.06994567880898,Private room,133,1,5,2017-12-06,0.30,7,81
19328640,"香港岛中心位置,距地铁站步行2分钟,1分钟机场巴士站､电车站,5分钟到铜锣湾;房间12平方来｡",135390883,David,,Eastern,22.289404788341734,114.19526688938117,Private room,384,2,34,2018-02-18,2.08,1,0
19335371,Summer deal Cute & cosy studio 1min MTR TST/Jordan,135457349,Josie,,Yau Tsim Mong,22.304663752929137,114.17227680219324,Entire home/apt,321,1,121,2018-11-06,7.27,1,338
19337715,Silent place with Landscape behind city,93816007,Chadwick,,Eastern,22.278657468459894,114.22205908717889,Private room,298,1,0,,,1,0
19338130,Summer Apartment Hong Kong near everything,87177483,Yoav,,Wan Chai,22.28058537440688,114.17958429689736,Entire home/apt,689,1,6,2017-12-27,0.36,1,0
19341544,11F Tanford Western style 2 bedroom apartment,30670034,Travina,,Islands,22.295029113772575,113.95256451507232,Entire home/apt,752,14,2,2018-01-29,0.17,8,257
19342238,Amazing SeaView 2 Bdr in Discovery Bay near Disney,870423,Andrew,,Islands,22.307960025053546,114.01398714882576,Entire home/apt,1481,2,53,2018-11-08,3.17,4,308
19345348,[SELF CHECK IN] Private Room in Wanchai/Admiralty,12022406,May,,Wan Chai,22.27678385448229,114.16907601340823,Private room,447,2,46,2018-11-06,3.39,1,129
19347760,Bright studio with terrace and sea view - SoHo,6856029,Anaïs,,Central & Western,22.280989276463703,114.1527520556926,Entire home/apt,979,5,5,2018-08-08,0.34,1,25
19350157,Light and airy centrally located apartment,10986123,Ellie,,Yau Tsim Mong,22.322707000274544,114.16018791097797,Entire home/apt,1347,2,1,2018-07-24,0.27,1,270
19352132,Central bedroom in a flat with terrace,26560288,Léna,,Central & Western,22.283693411396143,114.153394559278,Private room,353,4,2,2017-08-22,0.13,2,0
19355227,Modern Centrally Located Apartment in Kimberley 26,39668820,Wayne,,Yau Tsim Mong,22.301514560724137,114.17496903785961,Entire home/apt,572,3,7,2018-08-27,0.43,1,0
19355946,"2 mins to MTR. Quiet, clean, hip, convinient!",65401267,Alice,,Central & Western,22.289184968701942,114.14169041385271,Entire home/apt,501,2,19,2018-10-07,1.39,1,22
19356237,Big Garden Kowloon 2BRs 3min MTR 九龍中心2房大花園近地鐵,18741935,Emm,,Yau Tsim Mong,22.303851507250013,114.16872976373239,Entire home/apt,1089,1,26,2018-11-09,2.16,7,326
19367078,[TRENDY] Single Room with Elevator & near MTR #00S,124591049,Maggie So,,Yau Tsim Mong,22.29866299727642,114.17041315847588,Private room,204,7,18,2018-11-10,1.13,12,40
19367240,Sai Kung Duplex - Nam Wai,22972066,Jason,,Sai Kung,22.353141566235493,114.26083780886827,Entire home/apt,799,3,0,,,1,0
19367891,Quiet Studio with a Rooftop near Soho,5420932,Todor,,Central & Western,22.28567904016805,114.14898570677228,Entire home/apt,588,1,26,2018-08-26,1.63,1,14
19376624,Chic Sunny Studio w/ Private Rooftop BBQ!!,14360520,Giles,,Central & Western,22.28476013474648,114.14031410722669,Entire home/apt,603,2,5,2017-07-15,0.30,1,0
19381288,葵芳､青衣､麗景､港鐵站乘鐵路去機場14分鐘 乾淨度 溝通度 時尚休閑 全海景,135766311,B-Water,,Kwai Tsing,22.348887801363432,114.11015255608434,Shared room,603,1,2,2018-02-12,0.15,19,177
19387999,Olle House Room 904(Double+Single),11589096,홍콩올레하우스,,Yau Tsim Mong,22.296748175793205,114.17452389313782,Private room,588,2,13,2018-10-16,0.81,4,223
19389515,Bunk Bed baclony 3min to MTR @KT 3分钟观塘站舒适双人间 带阳台,20001573,Lu,,Kwun Tong,22.31383931882782,114.22922823683817,Shared room,298,2,0,,,1,181
19391146,Stunning Flat with Large Private Terrace,3224116,Celine,,Central & Western,22.286238655215744,114.14348969603871,Entire home/apt,1105,2,2,2017-10-21,0.12,1,120
19394777,#1 Cozy double room at TST for 2 person,131465801,RoCky,,Yau Tsim Mong,22.297763709367324,114.1731629681416,Private room,439,1,86,2018-10-25,5.16,12,113
19397566,Mercer Luxury Studio *1A,14861546,Tane Residence,,Central & Western,22.284608178897734,114.15142861714226,Entire home/apt,650,5,1,2018-08-27,0.38,87,313
19412927,Central Lan Kwai Fong SOHO Cozy Studio,30436418,Ada & Yan Mother-Daughter Team,,Central & Western,22.280841630908647,114.15440904936176,Entire home/apt,564,1,72,2018-11-05,4.27,3,282
19415665,SLEEEP 5 - Minimalist Capsule Hotel in Sheung Wan,99807654,Sleeep,,Central & Western,22.28432198404559,114.15110379932189,Shared room,595,1,0,,,6,45
19415666,SLEEEP 4 - Minimalist Capsule Hotel in Sheung Wan,99807654,Sleeep,,Central & Western,22.283847601461385,114.15116206304286,Shared room,595,1,0,,,6,41
19415669,SLEEEP 6 - Minimalist Capsule Hotel in Sheung Wan,99807654,Sleeep,,Central & Western,22.28570382731967,114.15121376406891,Shared room,595,1,0,,,6,44
19416704,Mercer Luxury Studio *1B,14861546,Tane Residence,,Central & Western,22.285282748228695,114.15300634014218,Entire home/apt,619,60,1,2017-07-30,0.06,87,292
19424396,Fully renovated top flor+rooftop apartment,29237010,Ander,,Eastern,22.28613262640818,114.1935711061657,Entire home/apt,501,4,3,2018-07-04,0.18,1,29
19428531,單人套房 獨立浴室 (特惠月租),30098437,Dragon Hostel,,Yau Tsim Mong,22.321079497976314,114.16958788846672,Private room,165,28,2,2018-08-24,0.52,52,288
19429191,Single Room Shared Bathroom (Monthly Rental),30098437,Dragon Hostel,,Yau Tsim Mong,22.319193055425533,114.16963992406086,Private room,172,28,0,,,52,268
19438260,Studio in Quarry Bay,25205763,Wing,,Eastern,22.28971891333781,114.2100620501106,Entire home/apt,313,60,0,,,5,90
19440491,"獨立套房,可煮飯,有冰箱,洗衣機,電視,獨立廚衛,冷氣等,近巴士站,可長短租,有優惠",121801614,Suet Ham,,North,22.51809577009269,114.1263348190591,Entire home/apt,282,1,17,2018-03-25,1.05,2,226
19440883,"Studio in Central, next to Soho",136311705,Ekaterina,,Central & Western,22.283582449465957,114.14912407272861,Entire home/apt,313,5,6,2018-03-28,0.37,1,0
19441136,Rare GREENY & SPACIOUS apt. in the center of TST,30982996,LoLo,,Yau Tsim Mong,22.300300227194995,114.17517796735966,Entire home/apt,1081,2,0,,,2,0
19442332,Most Convenient TST Apt 2.0,2441530,Sean,,Yau Tsim Mong,22.29738751106273,114.16971432477983,Entire home/apt,932,3,18,2018-10-03,1.16,9,0
19442489,JordanAustinKowloon/NewRenoCosyRoom/+Balcony,20977137,Dzd,,Yau Tsim Mong,22.307559215485842,114.16641102985947,Entire home/apt,650,2,76,2018-11-05,5.12,4,159
19445231,Hollywood Road Soho 1 bedroom,5952257,Edward,,Central & Western,22.28270636222227,114.15331856280882,Entire home/apt,940,2,37,2018-10-30,2.26,1,43
19445829,Clean and cozy with own roof garden,186148,Tanja,,Central & Western,22.28561896248789,114.14067243449544,Entire home/apt,752,3,8,2018-10-28,0.49,1,23
19452030,#6 Cozy Twin Room at TST for 2 Person,131465801,RoCky,,Yau Tsim Mong,22.295996880976293,114.17126923205075,Private room,431,1,79,2018-11-02,4.72,12,103
19458128,Modern cozy condo in the heart of Kowloon,34475596,Andy,,Yau Tsim Mong,22.304014005419216,114.17212547632136,Entire home/apt,783,7,0,,,1,0
19459501,Luxury apartment in heart of Wan Chai (w/ seaview),134328082,Dave,,Wan Chai,22.27856622918681,114.17436118054965,Entire home/apt,752,2,36,2018-10-30,2.17,1,17
19460908,Simple Cottage 小木屋度假營,136507422,小,,Yuen Long,22.447903442056862,114.0577542203401,Entire home/apt,1857,1,0,,,1,364
19462409,Quarry Bay Apartment with All You Need 香港岛地铁附近两房一厅,31469065,Lisa,,Eastern,22.284488249999775,114.21304609517865,Private room,501,2,0,,,1,0
19462720,Mercer Luxury Studio *2B,14861546,Tane Residence,,Central & Western,22.28450351612961,114.15243770331986,Entire home/apt,619,60,0,,,87,129
19462750,Apartment with huge balcony & sea view !,32219230,Nausicaa,,Wan Chai,22.286886893532085,114.19031657777444,Entire home/apt,392,2,2,2017-07-07,0.12,2,0
19464395,"Beautiful 3 BR Apt, Ladies Market, 2 mins from MTR",126554746,Edward,,Yau Tsim Mong,22.318373112296346,114.17146533961468,Entire home/apt,948,2,68,2018-10-11,4.11,2,15
19465989,Causeway bay/wan chai in Awesome location..,68920103,Catharine,,Wan Chai,22.280535960401867,114.18401327669687,Entire home/apt,423,1,93,2018-10-30,5.59,1,41
19467176,Cosy Wan Chai apartment with private rooftop,47598307,Yannick,,Wan Chai,22.278085858563827,114.17559146485488,Entire home/apt,752,5,0,,,1,0
19467325,Ideal apt in soho area for 4 - 6!,47593894,Karius,,Central & Western,22.284340856351594,114.15117668277028,Entire home/apt,1097,4,33,2018-10-31,2.01,8,167
19469924,尖沙咀地鐵站3分鐘鐘北歐風裝修合10-12人,50172398,Gloria,,Yau Tsim Mong,22.299677470616277,114.17408169397034,Entire home/apt,2201,1,59,2018-10-27,3.54,15,91
19471730,Warm apartment near MTR,37031267,Michelle&May,,Yau Tsim Mong,22.29796429669862,114.17592689811633,Entire home/apt,486,1,76,2018-10-07,4.56,9,308
19477371,#8 Cozy Double bed with private bathroom for 2 Pax,131465801,RoCky,,Yau Tsim Mong,22.29872757231278,114.17186449662543,Private room,439,1,66,2018-11-08,3.97,12,107
19477698,Scenic & Luxury One Bed Apt by Wan Chai MTR,2676670,Aaron,,Wan Chai,22.27659554766408,114.17136709349533,Entire home/apt,901,3,6,2017-09-16,0.36,1,0
19477872,"Soho Luxury Apt, New Renos *4A",14861546,Tane Residence,,Central & Western,22.283539467890133,114.15206860157548,Entire home/apt,627,60,0,,,87,364
19477962,Private room+condo all to yourself in WanChai,136685319,Stella,,Wan Chai,22.275605437133898,114.17641550295313,Private room,353,1,5,2018-03-30,0.38,1,0
19477998,Po Thai Luxury Studio *3D-A,14861546,Tane Residence,,Central & Western,22.28521838664368,114.14791627671055,Entire home/apt,635,60,0,,,87,364
19481654,❤️ Comfy Studio Room @ 1min to MK MTR & East Rail,68260785,Jack,,Yau Tsim Mong,22.31807644231043,114.17084232608696,Entire home/apt,478,28,11,2018-10-30,0.67,18,202
19481743,❤️SuperHost's Comfy Studio Room 1min to MK MTR,68260785,Jack,,Yau Tsim Mong,22.320064556349568,114.17102474318797,Entire home/apt,423,28,7,2018-09-09,0.44,18,153
19482010,❤️SUPERHOST– Comfy Studio Room @ 1min to MK MTR,68260785,Jack,,Yau Tsim Mong,22.316695699415398,114.17118915034335,Entire home/apt,431,28,8,2018-03-13,0.51,18,284
19487617,4C11 Wan Chai Cozy Warm Center Studio 4ppl,22284221,Claudia,,Wan Chai,22.27960122361454,114.17523210424547,Entire home/apt,603,1,36,2018-10-23,2.21,2,52
19489709,Cebu Hotel Deluxe Family Room #2 Ensuite Bathroom,32819217,Cebu,,Yau Tsim Mong,22.297000644459587,114.1711926579393,Private room,400,1,28,2018-09-02,1.73,15,51
19490218,Great location in the middle of Central,40687294,George,,Central & Western,22.282081214801988,114.15507709055596,Private room,439,7,0,,,1,116
19492150,"Bright, peaceful flat overlooking the Bay",136836427,Garry,,Islands,22.21734941086105,114.10643362180005,Entire home/apt,392,10,6,2018-08-22,0.45,1,45
19492416,Escape to Nature in Hoi Ha,136326017,Derek,,Tai Po,22.462262294522926,114.32744691687877,Entire home/apt,3196,1,7,2018-10-08,0.52,1,80
